,RawContent,Sentiment
2685,"['diar', 'hoy', 'clarabrugadam', 'presento', 'proyecto', 'gobierno', 'ciudad', 'mexico', 'rescato', 'siguiente', 'punto', '♥', '96', 'utopia', '6', 'x', 'alcaldio', '🚠', '5', 'linea', 'cablebus', '🚲', '300', 'kms', 'ciclovia', '🏡', '500000', 'acción', 'vivienda', '🚌', '130', 'kms', 'metrobu', '💧', 'desentubar', 'rio', 'ciudad', 'gusto', 'mas', '🙂']",2
2686,"['solución', 'basado', 'naturaleza', 'ofrecer', 'camino', 'innovador', 'hacia', 'futuro', 'mas', 'sostenible', 'resiliente', 'proteccion', 'desastre', 'natural', 'mejora', 'calidad', 'vida', 'urbano', 'naturalezasostenible', 'sostenibilidad', 'cambioclimatico0000cordobapaezca20230405', '011108000080107111146132locbogotafalsefalsenonedesarmemosjuntosbogota']",2
2687,"['ahi', 'ir', '50', 'dto', 'comer', 'bien', 'todo', 'semana', 'tapers', 'estar', 'riquisir', 'ingrediente', 'natural', 'renunciar', 'sabor', 'merez', 'suscribetir', 'comar', '325', 'diar', 'codigo', '“', 'x50', '”', 'ir', 'gustar', 'fijo', 'si', 'poder', 'cancelar']",2
2688,"['efemeride', 'cada', '01mar', 'conmemoro', 'diar', 'mundial', 'pasto', 'marino', 'ecosistema', 'importante', 'mejorar', 'condición', 'cambio', 'climatico', 'planeta', 'planta', 'filtrar', 'agente', 'patogeno', 'bacteria', 'contaminante', 'purificar', 'agua', 'nopodranconvenezuelar']",2
2689,"['💧', 'pensar', 'ir', 'solo', 'habil', 'texto', 'ilustración', 'error', 'estar', 'revolucionar', 'agricultura', 'anticipar', 'problema', 'controlar', 'plaga', 'adema', 'prometer', 'optimizar', 'uso', 'agua', 'enfrentar', 'cambio', 'climatico', '🌍', 'ir', 'cambioclimatico', 'agriculturasostenible']",2
2690,"['📅', 'descubrir', 'evento', 'feria', 'concierto', 'espectaculos', 'ofrecer', 'ifema', 'madrid', '📅', 'sientelainspiracion', 'ifemadrid', 'mejor', 'ocio', 'cultura', 'evento', 'familiar', 'ver', 'vivir', 'experiencia']",2
2691,"['tomer', 'tiempo', 'hablar', 'cambio', 'climatico', 'salud', 'partido', 'poder', 'permitirno', 'perder', 'participar', 'conversacion', 'climatehealthaction', 'ureport', 'yourvoicematters', 'saludparatodo']",2
2692,"['cultivo', 'transgenico', 'solo', 'comida', 'aliado', 'lucha', 'cambio', 'climatico', 'apoyar', 'incremento', 'd', 'rendimiento', 'conservacion', 'd', 'suelo', 'resiliencia', 'climatico', 'conservacion', 'd', 'agua', 'uso', 'reducido', 'd', 'agro', 'quimico', 'conservacion', 'd', 'biodiversidad', 'mejor', 'calidad', 'nutricional']",2
2693,"['postular', 'cometer', 'cientifico', 'asesor', 'cambioclimatico', '🍃', 'iniciativo', 'invitar', 'academicosa', 'investigadoresa', 'acreditar', 'solido', 'experiencia', 'area', 'relacionado', 'cambio', 'climatico', '🧐', 'deber', 'hacer', 'postular', '🤔', '✅', 'iniciar', 'postulacion', 'consulta', 'siguiente', 'documentacion', 'ley', 'marco', 'cambio', 'climatico', 'particularmente', 'articulo', '19', 'reglamentar', 'cometer', 'cientifico', 'asesor', 'base', 'postulacion', 'disponible', 'sitio', 'web', '✅', 'accede', 'formulario', 'postulacion', 'comenzar', 'proceso', 'postulacion', '✅', 'asegurate', 'tener', 'perfil', 'actualizado', 'portal', 'investigador', '✅', 'completo', 'campo', 'solicitado', 'informacion', 'personal', 'incluir', 'enlace', 'perfil', 'portal', 'investigador', '✅', 'adjunto', 'postulacion', 'carta', 'patrocinio', 'institucion', 'formato', 'base', 'dos', 'carta', 'recomendacion', '✅', 'envia', 'postulacion', 'recordar', 'siguiente', 'tip', '📌', '👉', 'valorar', 'representacion', 'geografico', 'equidad', 'genero', 'excelencia', 'especializacion', 'conocer', 'detalle', '📲']",2
2694,"['nicpromanzio', 'nicpromanzio', 'glafferrierir', 'mirar', '1er', 'capitulo', 'serie', 'actor', 'rdowney', 'jr', 'auto', 'electrico', 'contar', 'parte', 'estudio', 'cambio', 'climatico', 'desarrollo', 'solución', 'hacer', 'ejercitar', 'respecto', 'imaginar', 'aca']",2
2695,"['8', 'yvettir', 'gauthe', 'boko', 'punto', 'focal', 'protocolo', 'montreal', 'benin', 'apoyo', 'eliminacion', 'gradual', 'sustancia', 'agotar', 'capar', 'ozonir', 'fortalecio', 'comunidad', 'internacional', 'lucha', 'cambioclimatico', 'via', 'unepespanol']",2
2696,"['maipu', 'sero', 'comuna', '100', 'led', 'aprobado', 'unanimidad', 'comision', 'seguridad', 'gobsantiago', 'proyecto', 'recambio', '17710', 'nuevo', 'luminaria', 'led', 'tele', 'gestion', '8619521370', 'juntosavanzar', 'hacia', 'comuna', 'mas', 'seguro', 'sustentable', 'inteligente', '💪ir']",2
2697,"['gurutxe1', 'juanmamoreno', 'fin', 'politico', 'lucha', 'cambio', 'climatico', 'medida', 'medio', 'cientifico', 'probado', 'fiabilidad', 'viabilidad', 'bueno', 'junto', 'isabel', 'diaz', 'ayuso', 'super', 'idea', 'regalar', 'maceta', 'planta', 'poner', 'todo', 'terraza', 'ventana', 'madrid']",2
2698,"['actualidad', 'cundinamarca', 'construiran', '5', 'mil', 'reservorio', 'agua', 'enfrentar', 'cambio', 'climatico']",2
2699,"['detener', 'cambio', 'climatico', 'unico', 'camino']",2
2700,"['sar', 'vicente', 'granadina', 'dar', 'comienzo', '8va', 'cumbre', 'celac', 'centrar', 'cuestión', 'acuciant', 'region', 'junto', 'seguridad', 'alimentario', 'salud', 'cambio', 'climatico', 'mantenimiento', 'paz', 'buscar', 'consenso', 'posible', 'solución']",2
2701,"['✅', 'mejor', 'medio', 'ambiente', 'objetivo', 'proteger', 'restablecer', 'promover', 'uso', 'sostenible', 'ecosistema', 'terrestre', 'marino', 'luchar', 'cambio', 'climatico', 'conocer', 'mas', '4mejora', 'marco', 'estrategico', 'fao', '👉']",2
2702,"['📅', 'descubrir', 'evento', 'feria', 'concierto', 'espectaculos', 'ofrecer', 'ifema', 'madrid', '📅', 'sientelainspiracion', 'ifemadrid', 'mejor', 'ocio', 'cultura', 'evento', 'familiar', 'ver', 'vivir', 'experiencia']",2
2703,"['rodrigomenar', 'total', 'razon', 'estimado', 'doctor', 'deber', 'seguir', 'apuntar', 'hacia', 'transicion', 'ecologicar', 'aumentar', 'densidad', 'bosques', 'ir', 'mitigar', 'cambio', 'climatico', 'gracias', 'buen', 'ejemplo', 'gran', 'lider', '👣']",2
2704,"['diamundialdelospastosmarino', 'ecosistema', 'mas', 'importante', 'mejora', 'condición', 'cambio', 'climatico', 'planeta', 'planta', 'acuatica', 'adaptar', 'lecho', 'marino', 'ubicada', 'zona', 'cierto', 'profundidad', 'mar', 'oceano', '🌱']",2
2705,"['seguridad', 'alimentario', 'salud', 'cambio', 'climatico', 'mantenimiento', 'paz', 'buscar', 'consenso', 'posible', 'solución', 'cuestión', 'discutirar', 'hoy', 'vlll', 'cumbre', 'celac', 'yosigoamipresidente', 'jatibonico']",2
2706,"['lopezobrador', 'semarnatmx', 'conanpmx', 'gobiernomx', 'maryluisaag', 'salver', 'abeja', 'detener', 'crisis', 'climatico', 'cambioclimatico', 'firma', 'peticion', 'via', 'changemex']",2
2707,"['infopresidencia', 'petrogustavir', 'ir', 'bien', 'mundo', 'necesitar', 'lider', 'frente', 'paz', 'cambio', 'climatico']",2
2708,"['presento', 'guia', 'audiovisual', 'unicar', 'periodista', 'informador', 'querer', 'profundizar', 'onehealth', 'incluir', 'charla', 'vivo', 'documental', 'podcast', 'recurso', 'ir', 'permitir', 'bucear', 'conocer', 'impacto', 'cambioclimatico', 'mar', 'oceano']",2
2709,"['jornada', 'forestacion', 'acera', 'otb', 'piñami', 'sud', 'participacion', 'vecina', 'vecino', 'comprometido', 'medio', 'ambiente', 'actividad', 'realizar', 'marco', 'proyecto', 'ciudadania', 'ambiental', 'cambio', 'climatico']",2
2710,"['gran', 'noticia', 'entregar', 'herramienta', 'clave', 'departamento', 'municipio', 'construir', 'plan', 'desarrollo', '20242027', 'junto', 'avanzar', 'hacia', 'territorio', 'incluyent', 'sostenible', 'resilient', 'cambio', 'climatico', '🌱', '👉', '👉']",2
2711,"['musimoviluy', 'biciconvivencia', 'bicivilizadosuy', 'ciudadabiertauy', '1bicimasuy', 'masacriticamvd', 'montevideoim', 'hacer', 'tema', 'cruzado', 'anti', 'dejar', 'vivir', 'dema', 'querer', 'ocupar', 'espacio', 'sostenibilidad', 'verso', 'cambio', 'climatico']",2
2712,"['diazcanelb', 'xiomaracastroz', 'petrogustavir', 'envivo', 'presidente', 'colombia', '🇨', 'petrogustavir', 'refirio', 'tema', 'paz', 'pai', 'cambio', 'climatico', 'señalar', 'ultimo', 'culpa', 'capitalismo', 'subrayo', 'necesidad', 'descarbonizacion', 'salvar', 'planeta']",2
2713,"['romanowadi', 'andrescamachom', 'minenergiaco', 'ipsenergiazni', 'fondofenogir', 'upmeoficial', 'infopresidencia', 'saludo', 'señor', 'ministro', 'transicion', 'energetico', 'gran', 'impacto', 'positivo', 'cambio', 'climatico', 'asovetiver', 'presto', 'hacer', 'pai', 'junto', 'gobiernojaime', 'ramirez', 'donoso']",2
2714,"['🛑', 'cambio', 'climatico', 'realidad', 'afectar', 'tambien', 'oportunidad', 'crear', 'mundo', 'mas', 'verde', 'justo', 'sostenible', 'colaborar', 'combatir', 'cambio', 'climatico', '1950', 'año', 'd', 'inflexion', 'factor', 'iniciar', 'crecimiento', 'exponencial', 'cortesia', 'nelson', 'hernandez']",2
2715,"['investigarar', 'variacion', 'ciclo', 'floracion', 'cerezo', 'debido', 'impacto', 'cambio', 'climatico', '·', 'academico', 'escuelar', 'agricultura', 'pucv', 'llevar', 'cabo', 'estudio', 'servirir', 'base', 'fruticultor', 'pai']",2
2716,"['report', 'instrumento', 'mejora', 'continuatecnicosveraz', 'transparente', 'sec', '🇺', 'adoptar', 'regla', 'mejorar', 'estandarizar', 'divulgación', 'relacionado', 'clima', 'inversor', 'nossadata', 'elaborar', 'comparativo', '🇪', 'smsnetwork', 'cambioclimatico', '👨', 'topdown', 'auditoria']",2
2717,"['inteligencia', 'artificial', 'herramienta', 'combatir', 'cambio', 'climatico', '✍', 'diario']",2
2718,"['lider', 'conocer', 'activo', 'comunitario', 'poder', 'responder', 'caso', 'emergencia', 'gestion', 'riesgo', 'escucha', 'experiencia', 'aprendizaje', 'adquirir', 'edison', 'restrepo', 'implementacion', 'proyecto', '“', 'resiliencia', 'frente', 'cambio', 'climatico', '”', 'territorio']",2
2719,"['🔴', 'comision', 'interamericán', 'derecho', 'humano', 'escucha', 'vez', 'primero', 'victima', 'desplazamiento', 'forzado', 'cambio', 'climatico', 'americo', 'latino', 'incluir', 'bosque', 'tabascir', 'tres', 'país']",2
2720,"['page', 'defendera', 'sector', 'agroalimentario', 'reunion', 'cer', 'presidente', 'autonomico', 'emiliano', 'garciapage', 'tomar', 'palabra', 'cometer', 'europeo', 'región', 'cer', 'defender', 'gente', 'campo', 'victima', 'cambio', 'climatico']",2
2721,"['promo', 'best', 'energy', 'franquicia', 'lider', 'sector', 'energia', 'verde', 'combate', 'cambio', 'climatico', 'construir', 'negocio', 'sacar', 'beneficio', 'soportir', 'profesional', '➡']",2
2722,"['necesario', 'acelerar', 'transicion', 'abordar', 'cambio', 'climatico', 'cuanto', 'mas', 'rapido', 'avance', 'mayor', 'sero', 'golpe', 'productor', 'petroleo', 'alto', 'costo', 'gobiernos\u2060']",2
2723,"['transicion', 'energetico', 'deber', 'ser', 'eje', 'fundamental', 'gobierno', 'local', 'contexto', 'cambio', 'climatico', 'atravesar', 'mundo']",2
2724,"['receta', 'tomar', 'buena', 'decisión', 'ciudad', 'menos', 'ideologia', 'mas', 'experto', 'urbanismo', 'recomeir', 'entrevista', 'gregclarkcitie', 'turismo', 'acceso', 'vivienda', 'afrontar', 'inevitable', 'proceso', 'urbanizacion', 'progresivo', 'irenehvelascir', 'via', 'elconfidencial']",2
2725,"['1', 'seguir', 'apostar', 'fortalecimiento', 'tejido', 'empresarial', 'subregion', '2', 'exigir', 'desarrollador', 'grande', 'proyecto', 'infraestructura', 'acción', 'mitigacion', 'compensacion', 'reducir', 'vulnerabilidad', 'cambio', 'climatico', '…']",2
2726,"['carcundi', 'construiran', '5', 'mil', 'reservorio', 'agua', 'enfrentar', 'cambio', 'climatico', 'alfredballe', 'via', 'caracolradio']",2
2727,"['alertamundonews', 'asi', 'decir', 'cambio', 'climatico', 'invento', 'mentira']",2
2728,"['planetacaracol', '10', 'tendencia', 'mundial', 'lucha', 'cambio', 'climatico', 'francofidel']",2
2729,"['ventaja', 'llegada', 'petrogustavir', 'presidencia', 'poner', 'leer', 'investigar', 'oposicion', 'ahora', 'criatura', 'atacar', 'hablar', 'cambio', 'climatico', 'contratacion', 'estatal', 'vasconcelo', 'derecho', 'social', 'indecir', 'inflacionario', 'corrupcion', 'justicia', 'petro']",2
2730,"['03rpwp', 'gracias', 'cambio', 'climatico']",2
2731,"['💧', 'listo', 'unirte', 'mision', 'mantener', 'alcantarillado', 'limpio', 'funcionar', 'correctamente', '🙋', 'hora', 'aceptar', 'tres', 'reto', 'marcar', 'diferencia', 'actual', 'contexto', 'cambio', 'climatico', 'fenomeno', 'niño']",2
2732,"['llego', 'marzo', 'querio', 'contar', 'él', 'hacer', 'mes', 'ingrese', 'tesista', 'cr2uchile', 'investigacion', 'doctoral', 'ciudad', 'cambio', 'climatico', 'udeconcepcion', '💜', 'avanzar', 'iquique', 'concepcion', 'esperar', 'aporte', 'conocimiento', 'territorio']",2
2733,"['cuatro', 'mujer', 'destacar', 'campo', 'ciencia', 'climatico', '1️⃣', 'eunizar', 'newton', 'foote', 'cientifico', 'estadounidense', 'defensorar', 'derecho', 'mujer', 'primero', 'investigador', 'conseguir', 'evidenciar', 'cambio', 'climatico']",2
2734,"['pequeño', 'maravilla', 'efecto', 'cambioclimatico', '🥰']",2
2735,"['1', 'marzo', 'conmemoro', 'diar', 'mundial', 'pasto', 'marino', 'ecosistema', 'ma', 'importante', 'mejora', 'condición', 'cambio', 'climatico', 'planeta', 'mejoresposible', 'cubaporlavida']",2
2736,"['ay', 'bueno', 'marchen', 'cambio', 'climatico', 'potente', 'calor', 'banda', '😭']",2
2737,"['01marzo', 'diar', 'mundial', 'pasto', 'marino', 'ecosistema', 'mas', 'importante', 'mejora', 'condición', 'cambio', 'climatico', 'planeta', 'venezuelaantiimperialisto', 'nicolasmaduro', 'laavanzadorar', 'villegaspoljak', 'adolfopoficial', 'pedrodiazg59', 'eleamerabdala']",2
2738,"['mucho', 'manera', 'decir', 'querer', 'dar', 'cupon', 'descuento', '50', 'coma', 'lujo']",2
2739,"['proyecto', 'resiliencia', 'inundación', 'entrar', 'tercero', 'fase', 'fortalecer', 'capacidad', 'evento', 'alto', 'riesgo', 'cambio', 'climatico']",2
2740,"['eduardomenoni', 'dejar', 'contaminar', 'avion', 'personal', 'tomar', 'line', 'respetar', 'cambio', 'climatico']",2
2741,"['cinco', 'tilo', 'plantado', 'junto', 'sella', 'arrionda', 'simbolo', 'lucha', 'asturiano', 'cambio', 'climatico']",2
2742,"['experiencia', 'diseño', 'juego', 'seriossimulación', 'aprendizaje', 'activo', 'comprension', 'cambio', 'climatico', 'impacto', 'salud', 'adquirir', 'jugandocual', 'jugar', 'cual', 'habilidad', 'adquirir', 'quieres', 'simulacion', 'diseñar', 'juego']",2
2743,"['👉', 'objetivo', 'taller', 'difundir', 'normativo', 'politica', 'publica', 'adaptacion', 'cambioclimatico', 'personal', 'saludec', 'inspiecuador', 'aportar', 'cumplimiento', 'primero', 'ndc', 'contribuir', 'formulacion', 'ii', 'ndc', '20262035']",2
2744,"['orgulloso', 'compartir', 'impacto', 'asambleadegobernador', 'elbid', 'infraestructuraresiliente', 'destacamo', 'trabajar', 'transporte', 'republicadominicán', 'invertir', 'infraestructura', 'mejorar', 'servicio', 'adaptar', 'él', 'cambio', 'climatico']",2
2745,"['unalmonline', 'unsaoficial', 'unschoficial', 'ubasadre', '710', '💪', 'parte', 'cambio', 'conviertete', 'pionero', 'lucha', 'cambio', 'climatico', 'lider', 'promocion', 'economia', 'circular', 'sostenible', 'cada', 'aula', 'convertir', 'laboratorio', 'innovacion', '🌿', 'doctoradoambiental', 'oportunidadeducacion']",2
2746,"['car', 'construirar', 'cinco', 'mil', 'reservorio', 'agua', 'lluvia', 'territorio', 'enfrentar', 'cambio', 'climatico', '•la', 'entidad', 'promovera', 'conservacion', 'agua', 'estimular', 'practica', 'agricolar', 'sostenible']",2
2747,"['papas', 'nativa', 'demostrado', 'solo', 'capacidad', 'resiliencia', 'efecto', 'impacto', 'cambio', 'climatico', 'sino', 'tambien', 'resistencia', 'prueba', 'enfermedad', '”', '🇻', '𝐏𝐑𝐎𝐈𝐍𝐏𝐀', 'ing', 'rafael', 'romero', '👉', '17542300001081171007845092loccaracas', 'venezuelafalsefalsenonedes𝗖𝘂𝗲𝗻𝘁𝗮', '𝗶𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝘃𝗮', '𝗱𝗲𝗹', '𝗗𝗶𝗽𝗹𝗼𝗺𝗮𝗱𝗼', '𝗲𝗻', '𝗠𝗲𝗱𝗶𝗱𝗮𝘀', '𝗖𝗼𝗲𝗿𝗰𝗶𝘁𝗶𝘃𝗮𝘀', '𝗨𝗻𝗶𝗹𝗮𝘁𝗲𝗿𝗮𝗹𝗲𝘀', '🇻']",2
2748,"['presidente', '🇨', 'diazcanelb', '“', 'region', 'mundo', 'necesitar', 'paz', 'concentrar', 'todo', 'capacidad', 'inteligencia', 'recurso', 'enfrentar', 'verdadero', 'enemigo', 'especiar', 'hambre', 'pobreza', 'cambio', 'climatico', 'analfabetismo', '”', '1mar']",2
2749,"['patuquina23', 'abogadoscrist', 'cambio', 'climatico', 'opinión', 'pseudocientifica', 'tierra', 'gira', 'alrededor', 'sol']",2
2750,"['dsostenibleclm', 'gobjccm', 'ser', 'satisfaccion', 'recibir', 'premio', 'mano', 'gobjccm', 'reconocimiento', 'trayectoria', 'hidralab', 'spingoff', 'uclm', 'caminosuclm', 'impulso', 'seguir', 'trabajar', 'solución', 'tecnologica', 'uso', 'sostenible', 'agua', 'cambio', 'climatico']",2
2751,"['unialimento', 'proyecto', 'cultura', 'alimentario', 'agroecologico', 'avanzar', 'agenda2030', 'ods', '2⃣nutricion', 'ecologicar', '3⃣alimento', 'temporada', '1⃣2⃣produccion', 'ecologicaconsumo', 'responsable', '1⃣3⃣stop', 'cambio', 'climatico', '1⃣5⃣respeto', 'ecosistema', '1⃣7⃣alianzasmascercaytecome']",2
2752,"['cecirequén', 'favor', 'gestion', 'riesgo', 'existir', 'existir', 'adaptacion', 'cambio', 'climatico', 'existir', 'manejo', 'integral', 'contingencia', 'climatica', 'solo', 'hacer', 'manejo', 'curso', 'cueca', 'especie', 'nativa', 'valoracion', 'biomasa', 'gavión']",2
2753,"['atencion', 'ir', 'hacer', 'cambio', '20', 'marzo', 'santiago', 'compostelar', 'encuesta', 'incluir', 'personaje', 'famoso', 'tema', 'cambio', 'climatico', 'anunciar', 'proximamente']",2
2754,"['nitsugabcn', 'viejaalvisillo7', 'basketvalor', 'dejate', 'rol', 'él', 'polvo', 'tras', 'buen', 'fabado', 'quite', 'cambio', 'climatico', '🤣']",2
2755,"['anterior', 'fundamental', 'mitigacion', 'cambioclimatico', 'acidificacion', 'oceano', 'mar', 'adema', 'contribuir', 'mitigar', 'produccion', 'gas', 'efecto', 'invernadero', 'planeta']",2
2756,"['“', 'cambio', 'climatico', '”', 'volver', 'fallar', 'tú', 'dar', 'impresion', 'ser', 'humano', 'solucion', 'problema']",2
2757,"['tcglobal', 'bosques', 'urbano', 'imprescindible', 'cambio', 'climatico', 'tcglobal', 'foro', 'economico', 'mundial', 'fem', 'dejar', 'sorprenderno', 'informir', 'riesgo', 'global', 'economia', 'mundial', 'año', 'subrayo', 'economia', 'no']",2
2758,"['chaval', 'cani', 'metro', 'doce', 'noche', 'decir', 'él', 'amiga', 'choni', 'poder', 'dar', 'igual', 'cambio', 'climatico', 'si', 'ir', 'afectar', 'hijo', 'sufrirar', 'greta', 'thunberg']",2
2759,"['cientifico', 'hallar', 'bacterio', 'podrio', 'resolver', 'cambio', 'climatico', 'tiempo', '👇']",2
2760,"['momento', 'actuar', '\U0001fa75', 'cuidar', 'agua', 'seguir', '10', 'consejo', 'compartelo', 'todo', 'mas', 'recomendaria', 'agua', 'cuidadodelaguo', 'cambioclimatico', 'crisisdelagua', 'desabastodeagua', 'mexico']",2
2761,"['mundo', 'concluir', 'ver', 'asamblear', 'onu', 'ambiente', 'unea6', 'tras', '5', 'dia', 'debate', 'nairobi', 'kenya', 'oriento', 'incrementar', 'acción', 'multilateral', 'afrontar', 'cambio', 'climatico', '🤳']",2
2762,"['hermosillo', 'diputada', 'liriodcastillo', 'presento', 'iniciativo', 'reforma', 'articulo', '146', 'ley', 'agua', 'promover', 'sonoro', 'solo', 'siembre', 'reforestir', 'especie', 'nativa', 'region', 'ayudar', 'ahorro', 'agua', 'cambio', 'climatico', 'congresoson']",2
2763,"['tecnico', 'gallego', 'abordar', 'martin', 'codax', 'caso', 'ingl', 'sector', 'florecer', 'cambio', 'climatico']",2
2764,"['mujeresminera', 'mario', 'jo', 'él', 'ruizesquidir', 'director', 'cambio', 'climatico', 'produccion', 'responsable', 'codelcochile', 'profesional', 'releva', 'importancia', 'incorporar', 'perspectiva', 'genero', 'enfrentar', 'crisis', 'climatico', 'minerio', 'necesario', 'aunar', 'esfuerzo', 'perspectiva', 'genero', 'hombre', 'mujer', 'percepción', 'realidad', 'diferente', 'importante', 'entender', 'afectar', 'enfrentar', 'desafio', 'cambio', 'climatico', 'junto', 'mario', 'jo', 'él', 'todo', 'mujer', 'minera', 'hacer', 'mejormineriaparachile', '🇨']",2
2765,"['cientifico', 'especializado', 'cambio', 'climatico', 'ganar', 'millonario', 'juicio', 'negacionista', 'derecho']",2
2766,"['instalación', 'gobierno', 'nacional', 'guisero', 'enchufado', 'creer', 'washing', 'combatirar', 'cambio', 'climatico', 'harar', 'crecer', 'glaciar', 'corona', 'recordar', 'enviar', 'donativo', 'invertir', 'tanto', 'loable', 'empresa', 'ahora', 'rosín', 'chavez', 'mando', 'd', 'inparqu', 'vencer']",2
2767,"['marymt2', 'si', 'capitalismo', 'cambio', 'climatico', 'ambos', '2023', 'vendar', 'ninguno', 'variedad', 'pueblo', 'solo', 'hass', 'ojalar', 'algun', 'diar', 'regresen', 'hermoso', 'diar', 'estimar', 'mary']",2
2768,"['investigador', 'analizar', 'registro', 'fosil', 'invertebrado', 'marino', 'erizo', 'mar', 'caracol', 'marisco', 'hallar', 'factor', 'hacer', 'animal', 'mas', 'vulnerable', 'cambio', 'climatico', 'losresultado', 'poder', 'ayudar', 'identificar', 'especie']",2
2769,"['filtra', 'video', 'funcionar', 'cambio', 'climatico', 'realidad', 'despertar', '👀', 'paulina', 'urrutiar', 'fidel', 'espinozar', 'jean', 'paul', 'pineda', 'cariolo', 'lupitar', 'ferrer', 'ravinet', 'presidente', 'boric', 'marie', 'curie', 'hombre', 'enferma']",2
2770,"['descubrimiento', 'rol', 'dioxido', 'carbono', 'aumento', 'temperatura', 'planeta', 'efecto', 'directo', 'cambio', 'climatico', 'venezuela', 'aporte', 'mujer', 'cientifica', 'ser', 'clave']",2
2771,"['mucho', 'manera', 'decir', 'querer', 'dar', 'cupon', 'descuento', '50', 'coma', 'lujo']",2
2772,"['camposmar88', 'imagen', 'ver', 'policia', 'proteger', 'grupo', 'manifestante', 'hacer', 'alejen', 'humo', 'blanco', 'generado', 'cambio', 'climatico', 'vez', 'policia', 'cuidar', 'ciudadano', 'policia', 'servicio', 'pueblo', 'vllc']",2
2773,"['mucho', 'manera', 'decir', 'querer', 'dar', 'cupon', 'descuento', '50', 'coma', 'lujo']",2
2774,"['🌊', 'grupo', 'experto', 'unam', 'descifran', 'sedimento', 'lago', 'conocer', 'mejor', 'efecto', 'cambio', 'climatico', 'mexico', '👇']",2
2775,"['1', 'marzo', 'conmemoro', 'diamundialdelospastosmarino', 'ecosistema', 'mas', 'importante', 'mejora', 'condición', 'cambioclimatico', 'planeta', '🌎', 'proyectomicosta', 'tareavidar', 'guzmanmenendez', 'ogambientecubar']",2
2776,"['super', 'rico', 'elite', 'contaminadorar', 'existir', 'país', 'momento', 'pagar', 'mas', 'impuesto', 'contrarrestar', 'consecuencia', 'cambioclimatico', 'tambien', 'reponsabilidad', 'cambiar', 'habito', 'destructivo', 'contaminador', 'todosresponsabl']",2
2777,"['estasemana', 'caso', 'exito', 'destaco', 'electromovilidad', 'solo', 'opcion', 'deseable', 'sino', 'necesidad', 'urgente', 'lucha', 'cambioclimatico', 'contaminacion', 'ambiental']",2
2778,"['tras', 'recibir', 'mas', '400000', 'visitante', 'exposicion', 'inmersivo', 'mundo', 'pixar', 'amplio', 'fecha', '26', 'mayo', '🚨', 'haztir', 'entrada', 'disfruto', 'experiencia', 'arrasar', 'madrid', '💡']",2
2779,"['comparto', 'video', 'hacer', 'ayer', 'eltiempoconjr', 'gracias', 'jorge', 'placer', 'participar']",2
2780,"['quedar', '99', 'dias‼️', '99', 'dia', 'joven', 'voz', 'europa', '99', 'dia', '🇪', 'mire', 'futuro', 'cambio', 'climatico', 'desigualdad', 'migracion', 'acceso', 'vivienda', 'resolver', 'ayuntamiento', 'pai', 'soluciona', 'valentia', 'propuesta', 'medida', 'traspar', 'frontera', 'volt']",2
2781,"['tonosvj', 'granito', 'luchar', 'cambio', 'climatico', 'chulo']",2
2782,"['petrogustavir', 'solo', 'acierto', 'pandemiar', 'supero', 'gracias', 'farmaceutica', 'privado', 'india', 'chino', 'estar', 'acabar', 'pobreza', 'apertura', 'mercado', 'guerra', 'genocidio', 'tirano', 'solo', 'sector', 'privado', 'poder', 'acabar', 'cambio', 'climatico']",2
2783,"['🚨', '1er', 'encuentro', 'sostenibilidad', 'cambio', 'climatico', 'escuela', 'normal', 'mexco', '📅', 'abril', 'cdmx', '🔎', 'base', 'link', 'registro', 'convocatoria', 'educar']",2
2784,"['cambioclimatico', 'tambien', 'afectar', 'salud', 'animal', 'promover', 'buena', 'practica', 'produccion', 'abordar', 'amenaza', 'clima', 'saludanimal', 'fao', 'apoyar', 'agricultor', 'logro', 'sistema', 'agroalimentario', 'sostenible', 'resilient', 'ganaderiasostenible']",2
2785,"['cambio', 'climatico', 'gente', 'cambio', 'climatico', '🥴']",2
2786,"['enterate', '📣', 'invitamos', 'participar', '12mar', '1000am', 'ciclo', 'cineforo', '“', 'cambio', 'climatico', 'pueblo', 'planeta', 'vida', '”', 'proyectara', 'documental', 'mujer', 'venezolano', 'siglo', 'xx', 'femenino', 'pueblovenezolanoleal']",2
2787,"['ciudadano', 'ciudadano', 'titulo', 'doctor', 'colombia', 'extranjero', 'querer', 'colaborar', 'conduccion', 'gobierno', 'abrimo', 'link', 'poder', 'inscribir']",2
2788,"['misifu72', 'acabo', 'enterar', 'nevar', 'madrid', 'pues', 'si', 'pingüino', 'poder', 'venir', 'tomar', 'uno', 'caña', 'vaya', 'cambio', 'climatico', 'pegar', 'invierno', '😜']",2
2789,"['catcorp13', 'cambio', 'climatico']",2
2790,"['🌿', 'intervencion', 'carodiazgiraldo', 'señalar', 'sbn', 'impulsar', 'ordenamiento', 'alrededor', 'agua', 'transformacion', 'productivo', 'abordar', 'triple', 'crisis', 'global', '🔺', 'climatico', '🔺', 'naturaleza', '🔺']",2
2791,"['contenedor', 'flotante', 'nuevo', 'invento', 'lady', 'carolain', 'aprecien', 'nuevo', 'tecnologia', 'facho', 'reinar', 'siempre', 'paso', 'adelante', 'vivo', 'cambio', 'climatico']",2
